sentry_id,shareId,shortId,title,culprit,permalink,logger,level,status,substatus,isPublic,platform,type,numComments,assignedTo,isBookmarked,isSubscribed,subscriptionDetails,hasSeen,annotations,issueType,issueCategory,priority,priorityLockedAt,isUnhandled,count,userCount,firstSeen,lastSeen,filtered,project.id,project.name,project.slug,project.platform,metadata.value,metadata.type,metadata.filename,metadata.function,metadata.in_app_frame_mix,metadata.sdk.name,metadata.sdk.name_normalized,metadata.initial_priority,metadata.title,stats.24h,lifetime.count,lifetime.userCount,lifetime.firstSeen,lifetime.lastSeen,lifetime.stats,metadata.seer_similarity.similarity_model_version,metadata.seer_similarity.request_hash
6492238925,,FIREFOX-IOS-2H4A,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,TabWebView.addPullRefresh,https://mozilla.sentry.io/issues/6492238925/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,164,163,2025-04-06T18:45:40Z,2025-04-07T18:36:39Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,Tab.swift,TabWebView.addPullRefresh,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 7], [1743969600, 6], [1743973200, 4], [1743976800, 7], [1743980400, 4], [1743984000, 6], [1743987600, 4], [1743991200, 7], [1743994800, 6], [1743998400, 8], [1744002000, 7], [1744005600, 9], [1744009200, 8], [1744012800, 8], [1744016400, 3], [1744020000, 8], [1744023600, 7], [1744027200, 6], [1744030800, 3], [1744034400, 11], [1744038000, 8], [1744041600, 7], [1744045200, 12], [1744048800, 3]]",392,368,2025-03-31T20:47:40Z,2025-04-07T18:36:39Z,,,
6497252153,,FIREFOX-IOS-2H5B,"EXC_BAD_ACCESS: Exception 1, Code 1, Subcode 0 >",UIView.pinToSuperview,https://mozilla.sentry.io/issues/6497252153/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,10,10,2025-04-06T22:13:48Z,2025-04-07T18:28:39Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 1, Code 1, Subcode 0 >
Attempted to dereference null pointer.",EXC_BAD_ACCESS,UIViewExtension.swift,UIView.pinToSuperview,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 1], [1743980400, 1], [1743984000, 2], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 2], [1744016400, 2], [1744020000, 0], [1744023600, 0], [1744027200, 1], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 1]]",17,17,2025-04-01T20:30:48Z,2025-04-07T18:28:39Z,,,
6497457339,,FIREFOX-IOS-2H5F,Tab loss detected. Expected: 31. Actual: 15. Windows: 1,,https://mozilla.sentry.io/issues/6497457339/,,info,unresolved,new,False,cocoa,default,0,,False,False,,False,[],error,error,low,,False,9,9,2025-04-06T21:37:48Z,2025-04-07T11:56:45Z,,6176941,firefox-ios,firefox-ios,apple-ios,,,,,mixed,sentry.cocoa,sentry.cocoa,25,Tab loss detected. Expected: 31. Actual: 15. Windows: 1,"[[1743966000, 0], [1743969600, 0], [1743973200, 1], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 1], [1743994800, 0], [1743998400, 1], [1744002000, 0], [1744005600, 1], [1744009200, 0], [1744012800, 1], [1744016400, 0], [1744020000, 2], [1744023600, 2], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",27,27,2025-04-01T21:40:45.876644Z,2025-04-07T11:56:45Z,,,
6493400051,,FIREFOX-IOS-2H4H,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,WebviewViewController.setupWebView,https://mozilla.sentry.io/issues/6493400051/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,9,9,2025-04-06T21:57:45Z,2025-04-07T18:31:59Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,WebviewViewController.swift,WebviewViewController.setupWebView,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 1], [1743976800, 0], [1743980400, 0], [1743984000, 1], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 1], [1744009200, 0], [1744012800, 0], [1744016400, 1], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 2], [1744034400, 0], [1744038000, 1], [1744041600, 1], [1744045200, 0], [1744048800, 1]]",17,17,2025-04-01T02:12:43Z,2025-04-07T18:31:59Z,,,
6494099134,,FIREFOX-IOS-2H4Q,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,TabsButton.updateConstraints,https://mozilla.sentry.io/issues/6494099134/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,8,8,2025-04-06T20:03:41Z,2025-04-07T15:13:47Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,TabsButton.swift,TabsButton.updateConstraints,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 1], [1743973200, 1], [1743976800, 1], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 1], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 1], [1744020000, 0], [1744023600, 1], [1744027200, 1], [1744030800, 0], [1744034400, 0], [1744038000, 1], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",18,18,2025-04-01T05:17:41Z,2025-04-07T15:13:47Z,,,
6507270010,,FIREFOX-IOS-2H7M,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,TabsButton.updateConstraints,https://mozilla.sentry.io/issues/6507270010/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,7,7,2025-04-06T22:00:44Z,2025-04-07T18:27:44Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,TabsButton.swift,TabsButton.updateConstraints,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 1], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 1], [1744016400, 1], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 1], [1744034400, 0], [1744038000, 0], [1744041600, 1], [1744045200, 0], [1744048800, 2]]",19,19,2025-04-03T22:21:41Z,2025-04-07T18:27:44Z,,,
6494315453,,FIREFOX-IOS-2H4T,EXC_BAD_ACCESS: showAllSyncedTabs: >,?,https://mozilla.sentry.io/issues/6494315453/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,7,6,2025-04-07T01:20:52Z,2025-04-07T18:05:51Z,,6176941,firefox-ios,firefox-ios,apple-ios,"showAllSyncedTabs: >
KERN_INVALID_ADDRESS at 0xf5252a240.",EXC_BAD_ACCESS,<compiler-generated>,LegacySyncedTabCell.configure,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 1], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 1], [1744005600, 1], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 1], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 1], [1744041600, 0], [1744045200, 1], [1744048800, 1]]",20,19,2025-04-01T06:12:29Z,2025-04-07T18:05:51Z,,,
6492389837,,FIREFOX-IOS-2H4B,NSMallocException: Failed to grow buffer to 65536,DefaultDiskImageStore.saveImageForKey,https://mozilla.sentry.io/issues/6492389837/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,5,5,2025-04-06T22:04:47Z,2025-04-07T17:32:38Z,,6176941,firefox-ios,firefox-ios,apple-ios,Failed to grow buffer to 65536,NSMallocException,DiskImageStore.swift,DefaultDiskImageStore.saveImageForKey,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 2], [1743980400, 0], [1743984000, 1], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 1], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 1], [1744048800, 0]]",23,23,2025-03-31T21:26:38Z,2025-04-07T17:32:38Z,,,
6511735401,,FIREFOX-IOS-2H8T,"EXC_BAD_ACCESS: Exception 1, Code 1, Subcode 0 >",UIView.pinToSuperview,https://mozilla.sentry.io/issues/6511735401/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,4,4,2025-04-07T05:20:40Z,2025-04-07T16:34:43Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 1, Code 1, Subcode 0 >
Attempted to dereference null pointer.",EXC_BAD_ACCESS,UIViewExtension.swift,UIView.pinToSuperview,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 2], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 1], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 1], [1744045200, 0], [1744048800, 0]]",5,5,2025-04-04T18:32:34Z,2025-04-07T16:34:43Z,,,
6511011957,,FIREFOX-IOS-2H8N,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,UIView.pinToSuperview,https://mozilla.sentry.io/issues/6511011957/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,4,4,2025-04-07T03:32:35Z,2025-04-07T18:20:37Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,UIViewExtension.swift,UIView.pinToSuperview,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 1], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 1], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 1], [1744048800, 1]]",6,6,2025-04-04T15:30:43Z,2025-04-07T18:20:37Z,,,
6504571086,,FIREFOX-IOS-2H73,EXC_BREAKPOINT: std::span<uint8_t> IPC::allocBuffer(size_t),closure in UserScriptManager.injectUserScriptsIntoWebView,https://mozilla.sentry.io/issues/6504571086/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,4,4,2025-04-06T22:43:43Z,2025-04-07T15:21:38Z,,6176941,firefox-ios,firefox-ios,apple-ios,std::span<uint8_t> IPC::allocBuffer(size_t),EXC_BREAKPOINT,UserScriptManager.swift,closure in UserScriptManager.injectUserScriptsIntoWebView,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 1], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 1], [1744012800, 1], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 1], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",10,9,2025-04-03T10:29:47Z,2025-04-07T15:21:38Z,,,
6501911008,,FIREFOX-IOS-2H6E,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,UIView.pinToSuperview,https://mozilla.sentry.io/issues/6501911008/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,4,4,2025-04-06T19:34:46Z,2025-04-07T16:15:13Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,UIViewExtension.swift,UIView.pinToSuperview,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 1], [1743969600, 0], [1743973200, 0], [1743976800, 1], [1743980400, 0], [1743984000, 1], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 1], [1744045200, 0], [1744048800, 0]]",8,8,2025-04-02T21:31:40Z,2025-04-07T16:15:13Z,,,
6501864049,,FIREFOX-IOS-2H6C,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,TabsButton.updateConstraints,https://mozilla.sentry.io/issues/6501864049/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,4,4,2025-04-06T20:29:49Z,2025-04-07T18:03:46Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,TabsButton.swift,TabsButton.updateConstraints,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 1], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 1], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 1], [1744045200, 0], [1744048800, 1]]",14,14,2025-04-02T21:19:47Z,2025-04-07T18:03:46Z,,,
6518721405,,FIREFOX-IOS-2HAM,EXC_BAD_ACCESS: lderMetadata:sendNotification:error: > nitWithVariable:value: >,LocationView.configureLockIconButton,https://mozilla.sentry.io/issues/6518721405/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,3,3,2025-04-06T21:56:44Z,2025-04-07T15:12:41Z,,6176941,firefox-ios,firefox-ios,apple-ios,"lderMetadata:sendNotification:error: > nitWithVariable:value: >
Attempted to dereference null pointer.",EXC_BAD_ACCESS,LocationView.swift,LocationView.configureLockIconButton,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 1], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 1], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 1], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",5,5,2025-04-06T04:21:47Z,2025-04-07T15:12:41Z,,,
6511520962,,FIREFOX-IOS-2H8S,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,UIView.pinToSuperview,https://mozilla.sentry.io/issues/6511520962/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,3,3,2025-04-07T02:32:30Z,2025-04-07T16:01:45Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,UIViewExtension.swift,UIView.pinToSuperview,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 1], [1743994800, 1], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 1], [1744045200, 0], [1744048800, 0]]",5,5,2025-04-04T17:38:43Z,2025-04-07T16:01:45Z,,,
6506858258,,FIREFOX-IOS-2H7J,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,UIView.pinToSuperview,https://mozilla.sentry.io/issues/6506858258/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,2,2,2025-04-06T22:54:46Z,2025-04-07T06:58:57Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,UIViewExtension.swift,UIView.pinToSuperview,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 1], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 1], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",7,7,2025-04-03T20:32:44Z,2025-04-07T06:58:57Z,,,
6505467931,,FIREFOX-IOS-2H7A,"EXC_BAD_ACCESS: Exception 1, Code 1, Subcode 0 >",TabWebView.addPullRefresh,https://mozilla.sentry.io/issues/6505467931/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,2,2,2025-04-07T14:32:42Z,2025-04-07T16:28:40Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Exception 1, Code 1, Subcode 0 >
Attempted to dereference null pointer.",EXC_BAD_ACCESS,Tab.swift,TabWebView.addPullRefresh,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 1], [1744038000, 0], [1744041600, 1], [1744045200, 0], [1744048800, 0]]",6,4,2025-04-03T14:26:16Z,2025-04-07T16:28:40Z,,,
6496333910,,FIREFOX-IOS-2H53,"SIGABRT: Object %p of class %s deallocated with non-zero retain count %zd. This object's deinit, or something called from it, may have created a strong reference to self which outlived deinit, resulting in a dangling reference.",_ArrayBuffer._copyContents,https://mozilla.sentry.io/issues/6496333910/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,2,2,2025-04-07T12:51:05Z,2025-04-07T13:39:21Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Object %p of class %s deallocated with non-zero retain count %zd. This object's deinit, or something called from it, may have created a strong reference to self which outlived deinit, resulting in a dangling reference.
 > Object 0x302a2db60 of class _ContiguousArrayStorage deallocated with non-zero retain count 2. This object's deinit, or something called from it, may have created a strong reference to self which outlived deinit, resulting in a dangling reference.
",SIGABRT,,_ArrayBuffer._copyContents,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 1], [1744030800, 1], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",12,12,2025-04-01T01:52:58Z,2025-04-07T13:39:21Z,,,
6526352634,,FIREFOX-IOS-2HD6,"SIGABRT: Client > Client(4785,0x1e90fbec0) malloc: Heap corruption detected, free list is damaged at 0x302dd7800",NSUserActivity.init,https://mozilla.sentry.io/issues/6526352634/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T16:42:36Z,2025-04-07T16:42:36Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Client > Client(4785,0x1e90fbec0) malloc: Heap corruption detected, free list is damaged at 0x302dd7800
*** Incorrect guard value: 8242740162596504248
",SIGABRT,<compiler-generated>,NSUserActivity.init,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 1], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-07T16:42:36Z,2025-04-07T16:42:36Z,,,
6526153693,,FIREFOX-IOS-2HD5,EXC_BAD_ACCESS: (4Eo > longPressNudgeScrollToRow:position: >,TabWebView.init,https://mozilla.sentry.io/issues/6526153693/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T15:49:16Z,2025-04-07T15:49:16Z,,6176941,firefox-ios,firefox-ios,apple-ios,"(4Eo > longPressNudgeScrollToRow:position: >
KERN_INVALID_ADDRESS at 0x40.",EXC_BAD_ACCESS,Tab.swift,TabWebView.init,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 1], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-07T15:49:16Z,2025-04-07T15:49:16Z,,,
6526115011,,FIREFOX-IOS-2HD4,"SIGABRT: Client > Client(56310,0x16bc17000) malloc: Incorrect checksum for freed object 0x10d03de00: probably modified after being freed.",__pthread_kill,https://mozilla.sentry.io/issues/6526115011/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T14:24:41Z,2025-04-07T14:24:41Z,,6176941,firefox-ios,firefox-ios,apple-ios,"Client > Client(56310,0x16bc17000) malloc: Incorrect checksum for freed object 0x10d03de00: probably modified after being freed.
Corrupt value: 0x0
",SIGABRT,,__pthread_kill,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 0], [1744034400, 1], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-07T14:24:41Z,2025-04-07T14:24:41Z,,,
6525523130,,FIREFOX-IOS-2HD3,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,TabsButton.updateConstraints,https://mozilla.sentry.io/issues/6525523130/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T11:47:41Z,2025-04-07T11:47:41Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,TabsButton.swift,TabsButton.updateConstraints,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 1], [1744027200, 0], [1744030800, 0], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-07T11:47:41Z,2025-04-07T11:47:41Z,,,
6525476951,,FIREFOX-IOS-2HD2,NSInternalInconsistencyException: Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,TabsButton.updateConstraints,https://mozilla.sentry.io/issues/6525476951/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T13:16:39Z,2025-04-07T13:16:39Z,,6176941,firefox-ios,firefox-ios,apple-ios,Memory exhaustion. Attempted to allocate storage for 4294967296 bits.,NSInternalInconsistencyException,TabsButton.swift,TabsButton.updateConstraints,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 1], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-07T13:16:39Z,2025-04-07T13:16:39Z,,,
6525418608,,FIREFOX-IOS-2HD1,EXC_BAD_ACCESS: 🤯 > dyld_v1   arm64 > locationForPositionInViewport:offset: > mf_textAlignmentForActiveInputLanguage >,AutocompleteTextField.init,https://mozilla.sentry.io/issues/6525418608/,,fatal,unresolved,new,False,cocoa,error,0,,False,False,,False,[],error,error,high,,True,1,1,2025-04-07T13:02:35Z,2025-04-07T13:02:35Z,,6176941,firefox-ios,firefox-ios,apple-ios,"🤯 > dyld_v1   arm64 > locationForPositionInViewport:offset: > mf_textAlignmentForActiveInputLanguage >
KERN_MEMORY_ERROR at 0x1b15b6b40.",EXC_BAD_ACCESS,AutocompleteTextField.swift,AutocompleteTextField.init,mixed,sentry.cocoa,sentry.cocoa,75,,"[[1743966000, 0], [1743969600, 0], [1743973200, 0], [1743976800, 0], [1743980400, 0], [1743984000, 0], [1743987600, 0], [1743991200, 0], [1743994800, 0], [1743998400, 0], [1744002000, 0], [1744005600, 0], [1744009200, 0], [1744012800, 0], [1744016400, 0], [1744020000, 0], [1744023600, 0], [1744027200, 0], [1744030800, 1], [1744034400, 0], [1744038000, 0], [1744041600, 0], [1744045200, 0], [1744048800, 0]]",1,1,2025-04-07T13:02:35Z,2025-04-07T13:02:35Z,,,
